ProductKey,ProductName,BrandKey,Subcategory,Category
547,Proseware Screen 106in M1609 Black,7,Projectors & Screens,Computers
3,Contoso 1G MP3 Player E100 White,3,MP4&MP3,Audio
97,WWI Stereo Bluetooth Headphones E1000 Green,11,Bluetooth Headphones,Audio
1730,MGS Dungeon Siege: Legends of Aranna M330,9,Download Games,Games and Toys
1752,MGS Flight Simulator 2002 M360,9,Download Games,Games and Toys
219,Litware Home Theater System 7.1 Channel M710 Silver,5,Home Theater System,TV and Video
480,Proseware LCD20W M230 White,7,Monitors,Computers
716,Proseware High Speed Laser M2000 White,7,"Printers, Scanners & Fax",Computers
706,Proseware Fax Machine E100 White,7,"Printers, Scanners & Fax",Computers
652,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,7,"Printers, Scanners & Fax",Computers
786,Contoso Desktop Alternative Bundle E200 White,3,Computers Accessories,Computers
2120,Contoso Coffee Maker 5C E0900 Black,3,Coffee Machines,Home Appliances
2321,Litware Chandelier M6015 White,5,Lamps,Home Appliances
1637,Contoso DVD 48 DVD Storage Binder M50 Red,3,Movie DVD,"Music, Movies and Audio Books"
1087,"Contoso SLR Camera 35"" M358 Grey",3,Digital SLR Cameras,Cameras and camcorders
1269,Contoso Carrying Case E312 Blue,3,Cameras & Camcorders Accessories,Cameras and camcorders
2362,Contoso Air conditioner 25000BTU L1672 Silver,3,Air Conditioners,Home Appliances
315,SV Car Video AM/FM E1000 Silver,8,Car Video,TV and Video
320,SV Car Video LCD7W M7082 Silver,8,Car Video,TV and Video
431,Adventure Works Desktop PC1.80 ED180 Brown,2,Desktops,Computers
2136,Contoso Coffee Maker 12C M1000 Grey,3,Coffee Machines,Home Appliances
308,SV Car Video LCD7W M7080 Silver,8,Car Video,TV and Video
1614,SV DVD 14-Inch Player Portable L100 White,8,Movie DVD,"Music, Movies and Audio Books"
372,Adventure Works Laptop15.4W M1548 White,2,Laptops,Computers
1125,"Fabrikam SLR Camera 35"" X358 Gold",4,Digital SLR Cameras,Cameras and camcorders
2197,Adventure Works Desk Lamp E1200 Black,2,Lamps,Home Appliances
1530,The Phone Company PDA Handheld 3.7 inch M630 Black,10,Smart phones & PDAs,Cell phones
1165,Fabrikam Social Videographer 1/2'' 3mm E300 Black,4,Camcorders,Cameras and camcorders
2317,Litware Desk Lamp E1020 Black,5,Lamps,Home Appliances
1929,Fabrikam Refrigerator 9.7CuFt M5600 Grey,4,Refrigerators,Home Appliances
927,SV 512MB Laptop memory E800 White,8,Computers Accessories,Computers
400,WWI Laptop15.4W M0156 White,11,Laptops,Computers
2156,Adventure Works Coffee Maker 5C E090 White,2,Coffee Machines,Home Appliances
2042,Litware Microwave 0.8CuFt E080 Red,5,Microwaves,Home Appliances
483,Proseware LCD17 E200 White,7,Monitors,Computers
1252,Contoso Travel Charger for S-Series Battery E302 White,3,Cameras & Camcorders Accessories,Cameras and camcorders
1343,Contoso Integrated Business Phone L08 Black,3,Home & Office Phones,Cell phones
2097,Contoso Water Heater 4.0GPM M1250 Green,3,Water Heaters,Home Appliances
1187,"Fabrikam Business Videographer 2/3"" 17mm M280 Orange",4,Camcorders,Cameras and camcorders
1218,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,4,Camcorders,Cameras and camcorders
1107,"Contoso SLR Camera 35"" M358 Orange",3,Digital SLR Cameras,Cameras and camcorders
2148,Adventure Works Coffee Maker 12C M100 Silver,2,Coffee Machines,Home Appliances
1102,Contoso SLR Camera M145 Blue,3,Digital SLR Cameras,Cameras and camcorders
960,A. Datum Slim Digital Camera M180 Grey,1,Digital Cameras,Cameras and camcorders
435,Adventure Works Desktop PC1.60 ED160 White,2,Desktops,Computers
2225,Adventure Works Chandelier M6150 Blue,2,Lamps,Home Appliances
2276,Proseware Desk Lamp E0130 Black,7,Lamps,Home Appliances
1607,SV DVD 12-Inch Player Portable M400 Silver,8,Movie DVD,"Music, Movies and Audio Books"
1358,Contoso Electronic Private Automatic Branch Exchange M90 White,3,Home & Office Phones,Cell phones
2188,Fabrikam Coffee Maker 12C M100 Gold,4,Coffee Machines,Home Appliances
171,SV 16xDVD E340 Black,8,VCD & DVD,TV and Video
1380,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,3,Home & Office Phones,Cell phones
872,Contoso Wireless Laser Mouse E50 Silver,3,Computers Accessories,Computers
443,WWI Desktop PC3.0 M0300 Silver,11,Desktops,Computers
1216,Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black,4,Camcorders,Cameras and camcorders
1362,Contoso Phone with 13-Number Memory (210) M301 White,3,Home & Office Phones,Cell phones
1327,Contoso In front of Centrex L15 Black,3,Home & Office Phones,Cell phones
2403,Proseware Air conditioner 5200BTU E100 Silver,7,Air Conditioners,Home Appliances
849,Contoso Ultraportable Neoprene Sleeve E30 Green,3,Computers Accessories,Computers
1254,Contoso General Carrying Case E304 Black,3,Cameras & Camcorders Accessories,Cameras and camcorders
609,Contoso Screen 85in E085 Silver,3,Projectors & Screens,Computers
562,Proseware Screen 80in E1010 White,7,Projectors & Screens,Computers
549,Proseware Screen 85in E1010 Black,7,Projectors & Screens,Computers
119,"Adventure Works 13"" Color TV E25 Silver",2,Televisions,TV and Video
1634,Contoso DVD 38 DVD Storage Binder E25 Silver,3,Movie DVD,"Music, Movies and Audio Books"
176,SV 16xDVD M360 Black,8,VCD & DVD,TV and Video
2517,Contoso In-Line Coupler E180 Silver,3,Cell phones Accessories,Cell phones
34,Contoso 4GB Portable MP3 Player M450 Black,3,MP4&MP3,Audio
284,Contoso Home Theater System 5.1 Channel M1510 Brown,3,Home Theater System,TV and Video
1296,Contoso USB Cable M250 Black,3,Cameras & Camcorders Accessories,Cameras and camcorders
1769,MGS Gears of War 2008 M450,9,Download Games,Games and Toys
1771,MGS Age of Empires III: The Asian Dynasties 2009 E127,9,Download Games,Games and Toys
1831,Litware Washer & Dryer 15.5in E150 White,5,Washers & Dryers,Home Appliances
675,Proseware Laser Jet All in one X300 Grey,7,"Printers, Scanners & Fax",Computers
1465,Contoso Finger Touch Screen Phones M30 Black,3,Touch Screen Phones,Cell phones
1405,Contoso 2-Line Speakerphone M109 Grey,3,Home & Office Phones,Cell phones
1121,"Fabrikam SLR Camera 35"" X358 Silver Grey",4,Digital SLR Cameras,Cameras and camcorders
2181,Fabrikam Coffee Maker 4C E080 White,4,Coffee Machines,Home Appliances
191,SV 8xDVD E140 Silver,8,VCD & DVD,TV and Video
2162,Adventure Works Coffee Maker 5C E090 Grey,2,Coffee Machines,Home Appliances
2428,Litware Mobile Fan External USB Cooling Fan E601 White,5,Fans,Home Appliances
1974,Litware Refrigerator 1.7CuFt E120 Grey,5,Refrigerators,Home Appliances
757,Contoso Enhanced Capacity Battery M800 Black,3,Computers Accessories,Computers
2255,WWI Floor Lamp M215 Grey,11,Lamps,Home Appliances
2051,Litware Microwave 1.6CuFt M125 Blue,5,Microwaves,Home Appliances
565,Proseware Projector 720p LCD56 Silver,7,Projectors & Screens,Computers
539,Proseware Projector 1080p LCD86 Black,7,Projectors & Screens,Computers
133,"Adventure Works 20"" LCD HDTV M120 Silver",2,Televisions,TV and Video
134,"Adventure Works 20"" LCD HDTV M120 Black",2,Televisions,TV and Video
5,Contoso 2G MP3 Player E200 Red,3,MP4&MP3,Audio
575,Contoso Projector 1080p X980 Black,3,Projectors & Screens,Computers
1759,MGS MechWarrior 4: Vengeance X800,9,Download Games,Games and Toys
228,Litware Home Theater System 2.1 Channel E211 Brown,5,Home Theater System,TV and Video
1881,Contoso Washer & Dryer 15.5in E155 Blue,3,Washers & Dryers,Home Appliances
1707,MGS Dal of Honor Airborne M150,9,Download Games,Games and Toys
1791,MGS Kings & Myths: The Age Collection2009 E147,9,Download Games,Games and Toys
1788,MGS Age of Mythology: Gold Edition 2009 E144,9,Download Games,Games and Toys
564,Proseware Projector 1080p DLP86 Silver,7,Projectors & Screens,Computers
589,Contoso Projector 720p M620 White,3,Projectors & Screens,Computers
567,Proseware Projector 480p LCD12 Silver,7,Projectors & Screens,Computers
76,NT Bluetooth Active Headphones E202 Red,6,Bluetooth Headphones,Audio
71,NT Wireless Bluetooth Stereo Headphones E102 Black,6,Bluetooth Headphones,Audio
1891,Contoso Washer & Dryer 15.5in E155 Red,3,Washers & Dryers,Home Appliances
224,Litware Home Theater System 4.1 Channel M410 Brown,5,Home Theater System,TV and Video
373,Adventure Works Laptop8.9 E0890 White,2,Laptops,Computers
178,SV 8xDVD E140 Black,8,VCD & DVD,TV and Video
1742,MGS Age of Mythology E118,9,Download Games,Games and Toys
1807,MGS Dungeon Siege 2009 E163,9,Download Games,Games and Toys
578,Contoso Projector 720p M621 Black,3,Projectors & Screens,Computers
550,Proseware Screen 80in E1010 Black,7,Projectors & Screens,Computers
1855,NT Washer & Dryer 21in E2100 Silver,6,Washers & Dryers,Home Appliances
1479,The Phone Company Smart phones Unlocked International M800 Black,10,Smart phones & PDAs,Cell phones
194,Litware Home Theater System 2.1 Channel E210 Black,5,Home Theater System,TV and Video
625,WWI Projector 720p DLP56 White,11,Projectors & Screens,Computers
620,WWI Screen 100in M1609 Black,11,Projectors & Screens,Computers
1676,MGS Hand Games women M400 Red,9,Boxed Games,Games and Toys
259,Contoso Home Theater System 4.1 Channel M1410 Silver,3,Home Theater System,TV and Video
223,Litware Home Theater System 5.1 Channel M516 Silver,5,Home Theater System,TV and Video
1685,SV Hand Games for kids E30 Yellow,8,Boxed Games,Games and Toys
1196,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,4,Camcorders,Cameras and camcorders
1262,Contoso Multi-Use Terminal Cable E308 Black,3,Cameras & Camcorders Accessories,Cameras and camcorders
2071,Contoso Microwave 0.9CuFt E0090 Grey,3,Microwaves,Home Appliances
993,A. Datum Consumer Digital Camera E100 Silver,1,Digital Cameras,Cameras and camcorders
1004,A. Datum All in One Digital Camera M200 Orange,1,Digital Cameras,Cameras and camcorders
1632,Contoso DVD 48 DVD Storage Binder M50 Silver,3,Movie DVD,"Music, Movies and Audio Books"
1972,Litware Refrigerator 4.6CuFt E280 Grey,5,Refrigerators,Home Appliances
959,A. Datum Rangefinder Digital Camera X200 Grey,1,Digital Cameras,Cameras and camcorders
2411,Litware 3-Speed Oscillating High-Performance Fan E201 White,5,Fans,Home Appliances
1219,"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue",4,Camcorders,Cameras and camcorders
311,SV Car Video TFT6.2W E6280 Silver,8,Car Video,TV and Video
2388,Proseware Air conditioner 6000BTU E180 White,7,Air Conditioners,Home Appliances
1466,Contoso Pen Touch Screen Phones M320 Black,3,Touch Screen Phones,Cell phones
938,SV Wireless LAN PCI Network Card Adapter E900 Black,8,Computers Accessories,Computers
2009,Fabrikam Microwave 1.6CuFt M1250 Black,4,Microwaves,Home Appliances
1340,Contoso Phone with Memory Dialing-single line E88 Black,3,Home & Office Phones,Cell phones
371,Adventure Works Laptop16 M1601 White,2,Laptops,Computers
440,WWI Desktop PC1.60 E1600 Silver,11,Desktops,Computers
1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,10,Touch Screen Phones,Cell phones
2018,Fabrikam Microwave 0.8CuFt E0800 Blue,4,Microwaves,Home Appliances
980,A. Datum Consumer Digital Camera M300 Pink,1,Digital Cameras,Cameras and camcorders
1067,"A. Datum SLR Camera 35"" M358 Pink",1,Digital SLR Cameras,Cameras and camcorders
417,Adventure Works Desktop PC2.30 MD230 Silver,2,Desktops,Computers
459,WWI Desktop PC1.80 E1801 White,11,Desktops,Computers
357,Fabrikam Laptop14.1 E4101 Red,4,Laptops,Computers
1953,Litware Refrigerator 9.7CuFt M560 Silver,5,Refrigerators,Home Appliances
1509,The Phone Company Smart phones Unlocked International M800 Pink,10,Smart phones & PDAs,Cell phones
356,Fabrikam Laptop14.1W M4180 Red,4,Laptops,Computers
513,Adventure Works LCD15 E100 White,2,Monitors,Computers
2430,Litware Mobile Fan External USB Cooling Fan E601 Black,5,Fans,Home Appliances
1648,Contoso DVD 7-Inch Player Portable E200 Black,3,Movie DVD,"Music, Movies and Audio Books"
1070,A. Datum SLR Camera M141 Blue,1,Digital SLR Cameras,Cameras and camcorders
654,Proseware Ink Jet Wireless All-In-One Printer M400 Black,7,"Printers, Scanners & Fax",Computers
700,Proseware Photo Ink Jet Printer M100 White,7,"Printers, Scanners & Fax",Computers
580,Contoso Projector 480p M481 Black,3,Projectors & Screens,Computers
1682,MGS Hand Games women M400 Silver,9,Boxed Games,Games and Toys
1870,Contoso Washer & Dryer 21in E210 White,3,Washers & Dryers,Home Appliances
201,Litware Home Theater System 5.1 Channel M512 Black,5,Home Theater System,TV and Video
1782,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,9,Download Games,Games and Toys
1805,MGS MechWarrior 4 Mach Paks2009 E161,9,Download Games,Games and Toys
1774,MGS Halo 2 for Windows Vista 2009 E130,9,Download Games,Games and Toys
560,Proseware Screen 100in M1609 White,7,Projectors & Screens,Computers
514,Adventure Works CRT19 E10 White,2,Monitors,Computers
2301,Proseware Desk Lamp E0120 Grey,7,Lamps,Home Appliances
383,Adventure Works Laptop16 M1601 Red,2,Laptops,Computers
2377,Contoso Air conditioner 12000BTU M0640 Blue,3,Air Conditioners,Home Appliances
848,Contoso Ultraportable Neoprene Sleeve E30 Yellow,3,Computers Accessories,Computers
1297,Contoso USB Cable M250 White,3,Cameras & Camcorders Accessories,Cameras and camcorders
1760,MGS Return of Arcade Anniversary Edition M390,9,Download Games,Games and Toys
1731,MGS King& Myths: The Age Collection M340,9,Download Games,Games and Toys
210,Litware Home Theater System 2.1 Channel E210 Silver,5,Home Theater System,TV and Video
533,WWI LCD20W M250 White,11,Monitors,Computers
280,Contoso Home Theater System 2.1 Channel M1210 Brown,3,Home Theater System,TV and Video
2348,Contoso Air conditioner 25000BTU L1672 White,3,Air Conditioners,Home Appliances
1804,MGS Zoo Tycoon Marine Mania 2009 E160,9,Download Games,Games and Toys
664,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,7,"Printers, Scanners & Fax",Computers
2212,Adventure Works Desk Lamp E1300 Silver,2,Lamps,Home Appliances
1266,Contoso Carrying Case E312 Silver,3,Cameras & Camcorders Accessories,Cameras and camcorders
1495,The Phone Company Smart phones 6-LINE SCREEN M21 White,10,Smart phones & PDAs,Cell phones
310,SV Car Video TFT7 M7000 Silver,8,Car Video,TV and Video
1076,Contoso SLR Camera X142 Black,3,Digital SLR Cameras,Cameras and camcorders
1378,Contoso 4-Line Expandable Cordless Phone System M900 White,3,Home & Office Phones,Cell phones
1375,Contoso Integrated Business Phone With card L10 White,3,Home & Office Phones,Cell phones
1513,The Phone Company Smart phones 8 GB of Memory M400 Gold,10,Smart phones & PDAs,Cell phones
314,SV Car Video TFT7 M7001 Silver,8,Car Video,TV and Video
796,Contoso USB Data Link - direct connect adapter E600 White,3,Computers Accessories,Computers
2364,Contoso Air conditioner 10000BTU M0490 Silver,3,Air Conditioners,Home Appliances
1198,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey,4,Camcorders,Cameras and camcorders
787,Contoso Power Inverter - DC to AC power inverter E900 White,3,Computers Accessories,Computers
1920,Fabrikam Refrigerator 1.7CuFt E1200 Green,4,Refrigerators,Home Appliances
2224,Adventure Works Chandelier M8150 Blue,2,Lamps,Home Appliances
823,Contoso Connectivity Starter Kit Smart Buy M680 Grey,3,Computers Accessories,Computers
1948,Litware Refrigerator 4.6CuFt E280 Brown,5,Refrigerators,Home Appliances
832,Contoso USB Optical Mouse E200 Grey,3,Computers Accessories,Computers
1578,SV DVD Recorder L210 Silver,8,Movie DVD,"Music, Movies and Audio Books"
2239,WWI Floor Lamp M215 White,11,Lamps,Home Appliances
2412,Litware 3-Speed Oscillating High-Performance Fan E201 Silver,5,Fans,Home Appliances
1111,"Fabrikam SLR Camera 35"" M358 Black",4,Digital SLR Cameras,Cameras and camcorders
2125,Contoso Coffee Maker Auto 5C E0900 Silver,3,Coffee Machines,Home Appliances
1609,SV DVD 14-Inch Player Portable L100 Silver,8,Movie DVD,"Music, Movies and Audio Books"
1117,"Fabrikam SLR Camera 35"" X358 Grey",4,Digital SLR Cameras,Cameras and camcorders
1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,10,Smart phones & PDAs,Cell phones
790,Contoso Home/Office Laptop Power Adapter E300 White,3,Computers Accessories,Computers
1524,The Phone Company PDA Phone 3.7 inches M340 Black,10,Smart phones & PDAs,Cell phones
1601,SV DVD 9-Inch Player Portable M300 Black,8,Movie DVD,"Music, Movies and Audio Books"
2489,Contoso Rubberized Skin BlackBerry E100 Silver,3,Cell phones Accessories,Cell phones
8,Contoso 4G MP3 Player E400 Silver,3,MP4&MP3,Audio
1862,NT Washer & Dryer 27in L2700 Green,6,Washers & Dryers,Home Appliances
1889,Contoso Washer & Dryer 24in M240 Red,3,Washers & Dryers,Home Appliances
36,Contoso 4GB Portable MP3 Player M450 Yellow,3,MP4&MP3,Audio
235,Litware Home Theater System 7.1 Channel M710 Brown,5,Home Theater System,TV and Video
226,Litware Home Theater System 2.1 Channel E210 Brown,5,Home Theater System,TV and Video
1835,Litware Washer & Dryer 21in E214 Silver,5,Washers & Dryers,Home Appliances
673,Proseware Laser Jet Printer E100 Grey,7,"Printers, Scanners & Fax",Computers
722,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,7,"Printers, Scanners & Fax",Computers
671,Proseware Photo Inkjet Printer M100 Grey,7,"Printers, Scanners & Fax",Computers
68,NT Bluetooth Stereo Headphones E52 Yellow,6,Bluetooth Headphones,Audio
1383,Contoso Dual Handset Cordless Phone System E20 Grey,3,Home & Office Phones,Cell phones
995,A. Datum Advanced Digital Camera M300 Silver,1,Digital Cameras,Cameras and camcorders
1657,Contoso DVD 12-Inch Player Portable M400 White,3,Movie DVD,"Music, Movies and Audio Books"
817,Contoso Power Inverter - DC to AC power inverter E900 Grey,3,Computers Accessories,Computers
1226,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,4,Camcorders,Cameras and camcorders
2316,Litware Desk Lamp E1030 Black,5,Lamps,Home Appliances
2409,Proseware Air conditioner 6000BTU E180 Grey,7,Air Conditioners,Home Appliances
1395,Contoso Phone with 13-Number Memory (210) M301 Grey,3,Home & Office Phones,Cell phones
2052,Litware Microwave 1.0CuFt E110 Blue,5,Microwaves,Home Appliances
2443,Litware 80mm Dual Ball Bearing Case Fan E1001 Black,5,Fans,Home Appliances
346,Fabrikam Laptop15.4 M5400 White,4,Laptops,Computers
1356,Contoso 4 Handset Cordless Phone System M86 White,3,Home & Office Phones,Cell phones
2072,Contoso Microwave 0.8CuFt E0080 Grey,3,Microwaves,Home Appliances
1311,Contoso Digital Camera/Camcorder USB Cable E324 White,3,Cameras & Camcorders Accessories,Cameras and camcorders
323,SV Car Video LCD7 M7003 Silver,8,Car Video,TV and Video
1222,Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black,4,Camcorders,Cameras and camcorders
